18210;[ICD10] [C82.44] Follicular lymphoma grade IIIb, lymph nodes of axilla and upper limb
18211;[ICD10] [C82.45] Follicular lymphoma grade IIIb, lymph nodes of inguinal region and lower limb
18212;[ICD10] [C82.46] Follicular lymphoma grade IIIb, intrapelvic lymph nodes
18213;[ICD10] [C82.47] Follicular lymphoma grade IIIb, spleen
18214;[ICD10] [C82.48] Follicular lymphoma grade IIIb, lymph nodes of multiple sites
18215;[ICD10] [C82.49] Follicular lymphoma grade IIIb, extranodal and solid organ sites
18216;[ICD10] [C82.5] Diffuse follicle center lymphoma
18217;[ICD10] [C82.50] Diffuse follicle center lymphoma, unspecified site
18218;[ICD10] [C82.51] Diffuse follicle center lymphoma, lymph nodes of head, face, and neck
18219;[ICD10] [C82.52] Diffuse follicle center lymphoma, intrathoracic lymph nodes
18220;[ICD10] [C82.53] Diffuse follicle center lymphoma, intra-abdominal lymph nodes
18221;[ICD10] [C82.54] Diffuse follicle center lymphoma, lymph nodes of axilla and upper limb
18222;[ICD10] [C82.55] Diffuse follicle center lymphoma, lymph nodes of inguinal region and lower limb
18223;[ICD10] [C82.56] Diffuse follicle center lymphoma, intrapelvic lymph nodes
18224;[ICD10] [C82.57] Diffuse follicle center lymphoma, spleen
18225;[ICD10] [C82.58] Diffuse follicle center lymphoma, lymph nodes of multiple sites
18226;[ICD10] [C82.59] Diffuse follicle center lymphoma, extranodal and solid organ sites
18227;[ICD10] [C82.6] Cutaneous follicle center lymphoma
18228;[ICD10] [C82.60] Cutaneous follicle center lymphoma, unspecified site
18229;[ICD10] [C82.61] Cutaneous follicle center lymphoma, lymph nodes of head, face, and neck
18230;[ICD10] [C82.62] Cutaneous follicle center lymphoma, intrathoracic lymph nodes
18231;[ICD10] [C82.63] Cutaneous follicle center lymphoma, intra-abdominal lymph nodes
18232;[ICD10] [C82.64] Cutaneous follicle center lymphoma, lymph nodes of axilla and upper limb
18233;[ICD10] [C82.65] Cutaneous follicle center lymphoma, lymph nodes of inguinal region and lower limb
18234;[ICD10] [C82.66] Cutaneous follicle center lymphoma, intrapelvic lymph nodes
18235;[ICD10] [C82.67] Cutaneous follicle center lymphoma, spleen
18236;[ICD10] [C82.68] Cutaneous follicle center lymphoma, lymph nodes of multiple sites
18237;[ICD10] [C82.69] Cutaneous follicle center lymphoma, extranodal and solid organ sites
18238;[ICD10] [C82.8] Other types of follicular lymphoma
18239;[ICD10] [C82.80] Other types of follicular lymphoma, unspecified site
18240;[ICD10] [C82.81] Other types of follicular lymphoma, lymph nodes of head, face, and neck
18241;[ICD10] [C82.82] Other types of follicular lymphoma, intrathoracic lymph nodes
18242;[ICD10] [C82.83] Other types of follicular lymphoma, intra-abdominal lymph nodes
18243;[ICD10] [C82.84] Other types of follicular lymphoma, lymph nodes of axilla and upper limb
18244;[ICD10] [C82.85] Other types of follicular lymphoma, lymph nodes of inguinal region and lower limb
18245;[ICD10] [C82.86] Other types of follicular lymphoma, intrapelvic lymph nodes
18246;[ICD10] [C82.87] Other types of follicular lymphoma, spleen
18247;[ICD10] [C82.88] Other types of follicular lymphoma, lymph nodes of multiple sites
18248;[ICD10] [C82.89] Other types of follicular lymphoma, extranodal and solid organ sites
18249;[ICD10] [C82.9] Follicular lymphoma, unspecified
18250;[ICD10] [C82.90] Follicular lymphoma, unspecified, unspecified site
18251;[ICD10] [C82.91] Follicular lymphoma, unspecified, lymph nodes of head, face, and neck
18252;[ICD10] [C82.92] Follicular lymphoma, unspecified, intrathoracic lymph nodes
18253;[ICD10] [C82.93] Follicular lymphoma, unspecified, intra-abdominal lymph nodes
18254;[ICD10] [C82.94] Follicular lymphoma, unspecified, lymph nodes of axilla and upper limb
18255;[ICD10] [C82.95] Follicular lymphoma, unspecified, lymph nodes of inguinal region and lower limb
18256;[ICD10] [C82.96] Follicular lymphoma, unspecified, intrapelvic lymph nodes
18257;[ICD10] [C82.97] Follicular lymphoma, unspecified, spleen
18258;[ICD10] [C82.98] Follicular lymphoma, unspecified, lymph nodes of multiple sites
18259;[ICD10] [C82.99] Follicular lymphoma, unspecified, extranodal and solid organ sites
18260;[ICD10] [C83    ] Non-follicular lymphoma
18261;[ICD10] [C83.0] Small cell B-cell lymphoma
18262;[ICD10] [C83.00] Small cell B-cell lymphoma, unspecified site
18263;[ICD10] [C83.01] Small cell B-cell lymphoma, lymph nodes of head, face, and neck
18264;[ICD10] [C83.02] Small cell B-cell lymphoma, intrathoracic lymph nodes
18265;[ICD10] [C83.03] Small cell B-cell lymphoma, intra-abdominal lymph nodes
18266;[ICD10] [C83.04] Small cell B-cell lymphoma, lymph nodes of axilla and upper limb
18267;[ICD10] [C83.05] Small cell B-cell lymphoma, lymph nodes of inguinal region and lower limb
18268;[ICD10] [C83.06] Small cell B-cell lymphoma, intrapelvic lymph nodes
18269;[ICD10] [C83.07] Small cell B-cell lymphoma, spleen
18270;[ICD10] [C83.08] Small cell B-cell lymphoma, lymph nodes of multiple sites
18271;[ICD10] [C83.09] Small cell B-cell lymphoma, extranodal and solid organ sites
18272;[ICD10] [C83.1] Mantle cell lymphoma
18273;[ICD10] [C83.10] Mantle cell lymphoma, unspecified site
18274;[ICD10] [C83.11] Mantle cell lymphoma, lymph nodes of head, face, and neck
18275;[ICD10] [C83.12] Mantle cell lymphoma, intrathoracic lymph nodes
18276;[ICD10] [C83.13] Mantle cell lymphoma, intra-abdominal lymph nodes
18277;[ICD10] [C83.14] Mantle cell lymphoma, lymph nodes of axilla and upper limb
18278;[ICD10] [C83.15] Mantle cell lymphoma, lymph nodes of inguinal region and lower limb
18279;[ICD10] [C83.16] Mantle cell lymphoma, intrapelvic lymph nodes
18280;[ICD10] [C83.17] Mantle cell lymphoma, spleen
18281;[ICD10] [C83.18] Mantle cell lymphoma, lymph nodes of multiple sites
18282;[ICD10] [C83.19] Mantle cell lymphoma, extranodal and solid organ sites
18283;[ICD10] [C83.3] Diffuse large B-cell lymphoma
18284;[ICD10] [C83.30] Diffuse large B-cell lymphoma, unspecified site
18285;[ICD10] [C83.31] Diffuse large B-cell lymphoma, lymph nodes of head, face, and neck
18286;[ICD10] [C83.32] Diffuse large B-cell lymphoma, intrathoracic lymph nodes
18287;[ICD10] [C83.33] Diffuse large B-cell lymphoma, intra-abdominal lymph nodes
18288;[ICD10] [C83.34] Diffuse large B-cell lymphoma, lymph nodes of axilla and upper limb
18289;[ICD10] [C83.35] Diffuse large B-cell lymphoma, lymph nodes of inguinal region and lower limb
18290;[ICD10] [C83.36] Diffuse large B-cell lymphoma, intrapelvic lymph nodes
18291;[ICD10] [C83.37] Diffuse large B-cell lymphoma, spleen
18292;[ICD10] [C83.38] Diffuse large B-cell lymphoma, lymph nodes of multiple sites
18293;[ICD10] [C83.39] Diffuse large B-cell lymphoma, extranodal and solid organ sites
18294;[ICD10] [C83.5] Lymphoblastic (diffuse) lymphoma
18295;[ICD10] [C83.50] Lymphoblastic (diffuse) lymphoma, unspecified site
18296;[ICD10] [C83.51] Lymphoblastic (diffuse) lymphoma, lymph nodes of head, face, and neck
18297;[ICD10] [C83.52] Lymphoblastic (diffuse) lymphoma, intrathoracic lymph nodes
18298;[ICD10] [C83.53] Lymphoblastic (diffuse) lymphoma, intra-abdominal lymph nodes
18299;[ICD10] [C83.54] Lymphoblastic (diffuse) lymphoma, lymph nodes of axilla and upper limb
18300;[ICD10] [C83.55] Lymphoblastic (diffuse) lymphoma, lymph nodes of inguinal region and lower limb
18301;[ICD10] [C83.56] Lymphoblastic (diffuse) lymphoma, intrapelvic lymph nodes
18302;[ICD10] [C83.57] Lymphoblastic (diffuse) lymphoma, spleen
18303;[ICD10] [C83.58] Lymphoblastic (diffuse) lymphoma, lymph nodes of multiple sites
18304;[ICD10] [C83.59] Lymphoblastic (diffuse) lymphoma, extranodal and solid organ sites
18305;[ICD10] [C83.7] Burkitt lymphoma
18306;[ICD10] [C83.70] Burkitt lymphoma, unspecified site
18307;[ICD10] [C83.71] Burkitt lymphoma, lymph nodes of head, face, and neck
18308;[ICD10] [C83.72] Burkitt lymphoma, intrathoracic lymph nodes
18309;[ICD10] [C83.73] Burkitt lymphoma, intra-abdominal lymph nodes
18310;[ICD10] [C83.74] Burkitt lymphoma, lymph nodes of axilla and upper limb
18311;[ICD10] [C83.75] Burkitt lymphoma, lymph nodes of inguinal region and lower limb
18312;[ICD10] [C83.76] Burkitt lymphoma, intrapelvic lymph nodes
18313;[ICD10] [C83.77] Burkitt lymphoma, spleen
18314;[ICD10] [C83.78] Burkitt lymphoma, lymph nodes of multiple sites
18315;[ICD10] [C83.79] Burkitt lymphoma, extranodal and solid organ sites
18316;[ICD10] [C83.8] Other non-follicular lymphoma
18317;[ICD10] [C83.80] Other non-follicular lymphoma, unspecified site
18318;[ICD10] [C83.81] Other non-follicular lymphoma, lymph nodes of head, face, and neck
18319;[ICD10] [C83.82] Other non-follicular lymphoma, intrathoracic lymph nodes
18320;[ICD10] [C83.83] Other non-follicular lymphoma, intra-abdominal lymph nodes
18321;[ICD10] [C83.84] Other non-follicular lymphoma, lymph nodes of axilla and upper limb
18322;[ICD10] [C83.85] Other non-follicular lymphoma, lymph nodes of inguinal region and lower limb
18323;[ICD10] [C83.86] Other non-follicular lymphoma, intrapelvic lymph nodes
18324;[ICD10] [C83.87] Other non-follicular lymphoma, spleen
18325;[ICD10] [C83.88] Other non-follicular lymphoma, lymph nodes of multiple sites
18326;[ICD10] [C83.89] Other non-follicular lymphoma, extranodal and solid organ sites
18327;[ICD10] [C83.9] Non-follicular (diffuse) lymphoma, unspecified
18328;[ICD10] [C83.90] Non-follicular (diffuse) lymphoma, unspecified, unspecified site
18329;[ICD10] [C83.91] Non-follicular (diffuse) lymphoma, unspecified, lymph nodes of head, face, and neck
18330;[ICD10] [C83.92] Non-follicular (diffuse) lymphoma, unspecified, intrathoracic lymph nodes
18331;[ICD10] [C83.93] Non-follicular (diffuse) lymphoma, unspecified, intra-abdominal lymph nodes
18332;[ICD10] [C83.94] Non-follicular (diffuse) lymphoma, unspecified, lymph nodes of axilla and upper limb
18333;[ICD10] [C83.95] Non-follicular (diffuse) lymphoma, unspecified, lymph nodes of inguinal region and lower limb
18334;[ICD10] [C83.96] Non-follicular (diffuse) lymphoma, unspecified, intrapelvic lymph nodes
18335;[ICD10] [C83.97] Non-follicular (diffuse) lymphoma, unspecified, spleen
18336;[ICD10] [C83.98] Non-follicular (diffuse) lymphoma, unspecified, lymph nodes of multiple sites
18337;[ICD10] [C83.99] Non-follicular (diffuse) lymphoma, unspecified, extranodal and solid organ sites
18338;[ICD10] [C84    ] Mature T/NK-cell lymphomas
18339;[ICD10] [C84.0] Mycosis fungoides
18340;[ICD10] [C84.00] Mycosis fungoides, unspecified site
18341;[ICD10] [C84.01] Mycosis fungoides, lymph nodes of head, face, and neck
18342;[ICD10] [C84.02] Mycosis fungoides, intrathoracic lymph nodes
18343;[ICD10] [C84.03] Mycosis fungoides, intra-abdominal lymph nodes
18344;[ICD10] [C84.04] Mycosis fungoides, lymph nodes of axilla and upper limb
18345;[ICD10] [C84.05] Mycosis fungoides, lymph nodes of inguinal region and lower limb
18346;[ICD10] [C84.06] Mycosis fungoides, intrapelvic lymph nodes
18347;[ICD10] [C84.07] Mycosis fungoides, spleen
18348;[ICD10] [C84.08] Mycosis fungoides, lymph nodes of multiple sites
18349;[ICD10] [C84.09] Mycosis fungoides, extranodal and solid organ sites
18350;[ICD10] [C84.1] Sezary disease
18351;[ICD10] [C84.10] Sezary disease, unspecified site
18352;[ICD10] [C84.11] Sezary disease, lymph nodes of head, face, and neck
18353;[ICD10] [C84.12] Sezary disease, intrathoracic lymph nodes
18354;[ICD10] [C84.13] Sezary disease, intra-abdominal lymph nodes
18355;[ICD10] [C84.14] Sezary disease, lymph nodes of axilla and upper limb
18356;[ICD10] [C84.15] Sezary disease, lymph nodes of inguinal region and lower limb
18357;[ICD10] [C84.16] Sezary disease, intrapelvic lymph nodes
18358;[ICD10] [C84.17] Sezary disease, spleen
18359;[ICD10] [C84.18] Sezary disease, lymph nodes of multiple sites
18360;[ICD10] [C84.19] Sezary disease, extranodal and solid organ sites
18361;[ICD10] [C84.4] Peripheral T-cell lymphoma, not classified
18362;[ICD10] [C84.40] Peripheral T-cell lymphoma, not classified, unspecified site
18363;[ICD10] [C84.41] Peripheral T-cell lymphoma, not classified, lymph nodes of head, face, and neck
18364;[ICD10] [C84.42] Peripheral T-cell lymphoma, not classified, intrathoracic lymph nodes
18365;[ICD10] [C84.43] Peripheral T-cell lymphoma, not classified, intra-abdominal lymph nodes
18366;[ICD10] [C84.44] Peripheral T-cell lymphoma, not classified, lymph nodes of axilla and upper limb
18367;[ICD10] [C84.45] Peripheral T-cell lymphoma, not classified, lymph nodes of inguinal region and lower limb
18368;[ICD10] [C84.46] Peripheral T-cell lymphoma, not classified, intrapelvic lymph nodes
18369;[ICD10] [C84.47] Peripheral T-cell lymphoma, not classified, spleen
18370;[ICD10] [C84.48] Peripheral T-cell lymphoma, not classified, lymph nodes of multiple sites
18371;[ICD10] [C84.49] Peripheral T-cell lymphoma, not classified, extranodal and solid organ sites
18372;[ICD10] [C84.6] Anaplastic large cell lymphoma, ALK-positive
18373;[ICD10] [C84.60] Anaplastic large cell lymphoma, ALK-positive, unspecified site
18374;[ICD10] [C84.61] Anaplastic large cell lymphoma, ALK-positive, lymph nodes of head, face, and neck
18375;[ICD10] [C84.62] Anaplastic large cell lymphoma, ALK-positive, intrathoracic lymph nodes
18376;[ICD10] [C84.63] Anaplastic large cell lymphoma, ALK-positive, intra-abdominal lymph nodes
18377;[ICD10] [C84.64] Anaplastic large cell lymphoma, ALK-positive, lymph nodes of axilla and upper limb
18378;[ICD10] [C84.65] Anaplastic large cell lymphoma, ALK-positive, lymph nodes of inguinal region and lower limb
18379;[ICD10] [C84.66] Anaplastic large cell lymphoma, ALK-positive, intrapelvic lymph nodes
18380;[ICD10] [C84.67] Anaplastic large cell lymphoma, ALK-positive, spleen
18381;[ICD10] [C84.68] Anaplastic large cell lymphoma, ALK-positive, lymph nodes of multiple sites
18382;[ICD10] [C84.69] Anaplastic large cell lymphoma, ALK-positive, extranodal and solid organ sites
18383;[ICD10] [C84.7] Anaplastic large cell lymphoma, ALK-negative
18384;[ICD10] [C84.70] Anaplastic large cell lymphoma, ALK-negative, unspecified site
18385;[ICD10] [C84.71] Anaplastic large cell lymphoma, ALK-negative, lymph nodes of head, face, and neck
18386;[ICD10] [C84.72] Anaplastic large cell lymphoma, ALK-negative, intrathoracic lymph nodes
18387;[ICD10] [C84.73] Anaplastic large cell lymphoma, ALK-negative, intra-abdominal lymph nodes
18388;[ICD10] [C84.74] Anaplastic large cell lymphoma, ALK-negative, lymph nodes of axilla and upper limb
18389;[ICD10] [C84.75] Anaplastic large cell lymphoma, ALK-negative, lymph nodes of inguinal region and lower limb
18390;[ICD10] [C84.76] Anaplastic large cell lymphoma, ALK-negative, intrapelvic lymph nodes
18391;[ICD10] [C84.77] Anaplastic large cell lymphoma, ALK-negative, spleen
18392;[ICD10] [C84.78] Anaplastic large cell lymphoma, ALK-negative, lymph nodes of multiple sites
18393;[ICD10] [C84.79] Anaplastic large cell lymphoma, ALK-negative, extranodal and solid organ sites
18394;[ICD10] [C84.9] Mature T/NK-cell lymphomas, unspecified
18395;[ICD10] [C84.90] Mature T/NK-cell lymphomas, unspecified, unspecified site
18396;[ICD10] [C84.91] Mature T/NK-cell lymphomas, unspecified, lymph nodes of head, face, and neck
18397;[ICD10] [C84.92] Mature T/NK-cell lymphomas, unspecified, intrathoracic lymph nodes
18398;[ICD10] [C84.93] Mature T/NK-cell lymphomas, unspecified, intra-abdominal lymph nodes
18399;[ICD10] [C84.94] Mature T/NK-cell lymphomas, unspecified, lymph nodes of axilla and upper limb
18400;[ICD10] [C84.95] Mature T/NK-cell lymphomas, unspecified, lymph nodes of inguinal region and lower limb
18401;[ICD10] [C84.96] Mature T/NK-cell lymphomas, unspecified, intrapelvic lymph nodes
18402;[ICD10] [C84.97] Mature T/NK-cell lymphomas, unspecified, spleen
18403;[ICD10] [C84.98] Mature T/NK-cell lymphomas, unspecified, lymph nodes of multiple sites
18404;[ICD10] [C84.99] Mature T/NK-cell lymphomas, unspecified, extranodal and solid organ sites
18405;[ICD10] [C84.A] Cutaneous T-cell lymphoma, unspecified
18406;[ICD10] [C84.A0] Cutaneous T-cell lymphoma, unspecified, unspecified site
18407;[ICD10] [C84.A1] Cutaneous T-cell lymphoma, unspecified lymph nodes of head, face, and neck
18408;[ICD10] [C84.A2] Cutaneous T-cell lymphoma, unspecified, intrathoracic lymph nodes
18409;[ICD10] [C84.A3] Cutaneous T-cell lymphoma, unspecified, intra-abdominal lymph nodes
18410;[ICD10] [C84.A4] Cutaneous T-cell lymphoma, unspecified, lymph nodes of axilla and upper limb
18411;[ICD10] [C84.A5] Cutaneous T-cell lymphoma, unspecified, lymph nodes of inguinal region and lower limb
18412;[ICD10] [C84.A6] Cutaneous T-cell lymphoma, unspecified, intrapelvic lymph nodes
18413;[ICD10] [C84.A7] Cutaneous T-cell lymphoma, unspecified, spleen
18414;[ICD10] [C84.A8] Cutaneous T-cell lymphoma, unspecified, lymph nodes of multiple sites
18415;[ICD10] [C84.A9] Cutaneous T-cell lymphoma, unspecified, extranodal and solid organ sites
18416;[ICD10] [C84.Z] Other mature T/NK-cell lymphomas
18417;[ICD10] [C84.Z0] Other mature T/NK-cell lymphomas, unspecified site
18418;[ICD10] [C84.Z1] Other mature T/NK-cell lymphomas, lymph nodes of head, face, and neck
18419;[ICD10] [C84.Z2] Other mature T/NK-cell lymphomas, intrathoracic lymph nodes
18420;[ICD10] [C84.Z3] Other mature T/NK-cell lymphomas, intra-abdominal lymph nodes
18421;[ICD10] [C84.Z4] Other mature T/NK-cell lymphomas, lymph nodes of axilla and upper limb
18422;[ICD10] [C84.Z5] Other mature T/NK-cell lymphomas, lymph nodes of inguinal region and lower limb
18423;[ICD10] [C84.Z6] Other mature T/NK-cell lymphomas, intrapelvic lymph nodes
18424;[ICD10] [C84.Z7] Other mature T/NK-cell lymphomas, spleen
18425;[ICD10] [C84.Z8] Other mature T/NK-cell lymphomas, lymph nodes of multiple sites
18426;[ICD10] [C84.Z9] Other mature T/NK-cell lymphomas, extranodal and solid organ sites
18427;[ICD10] [C85    ] Other specified and unspecified types of non-Hodgkin lymphoma
18428;[ICD10] [C85.1] Unspecified B-cell lymphoma
18429;[ICD10] [C85.10] Unspecified B-cell lymphoma, unspecified site
18430;[ICD10] [C85.11] Unspecified B-cell lymphoma, lymph nodes of head, face, and neck
18431;[ICD10] [C85.12] Unspecified B-cell lymphoma, intrathoracic lymph nodes
18432;[ICD10] [C85.13] Unspecified B-cell lymphoma, intra-abdominal lymph nodes
18433;[ICD10] [C85.14] Unspecified B-cell lymphoma, lymph nodes of axilla and upper limb
18434;[ICD10] [C85.15] Unspecified B-cell lymphoma, lymph nodes of inguinal region and lower limb
18435;[ICD10] [C85.16] Unspecified B-cell lymphoma, intrapelvic lymph nodes
18436;[ICD10] [C85.17] Unspecified B-cell lymphoma, spleen
18437;[ICD10] [C85.18] Unspecified B-cell lymphoma, lymph nodes of multiple sites
18438;[ICD10] [C85.19] Unspecified B-cell lymphoma, extranodal and solid organ sites
18439;[ICD10] [C85.2] Mediastinal (thymic) large B-cell lymphoma
18440;[ICD10] [C85.20] Mediastinal (thymic) large B-cell lymphoma, unspecified site
18441;[ICD10] [C85.21] Mediastinal (thymic) large B-cell lymphoma, lymph nodes of head, face, and neck
18442;[ICD10] [C85.22] Mediastinal (thymic) large B-cell lymphoma, intrathoracic lymph nodes
18443;[ICD10] [C85.23] Mediastinal (thymic) large B-cell lymphoma, intra-abdominal lymph nodes
18444;[ICD10] [C85.24] Mediastinal (thymic) large B-cell lymphoma, lymph nodes of axilla and upper limb
18445;[ICD10] [C85.25] Mediastinal (thymic) large B-cell lymphoma, lymph nodes of inguinal region and lower limb
18446;[ICD10] [C85.26] Mediastinal (thymic) large B-cell lymphoma, intrapelvic lymph nodes
18447;[ICD10] [C85.27] Mediastinal (thymic) large B-cell lymphoma, spleen
18448;[ICD10] [C85.28] Mediastinal (thymic) large B-cell lymphoma, lymph nodes of multiple sites
18449;[ICD10] [C85.29] Mediastinal (thymic) large B-cell lymphoma, extranodal and solid organ sites
18450;[ICD10] [C85.8] Other specified types of non-Hodgkin lymphoma
18451;[ICD10] [C85.80] Other specified types of non-Hodgkin lymphoma, unspecified site
18452;[ICD10] [C85.81] Other specified types of non-Hodgkin lymphoma, lymph nodes of head, face, and neck
18453;[ICD10] [C85.82] Other specified types of non-Hodgkin lymphoma, intrathoracic lymph nodes
18454;[ICD10] [C85.83] Other specified types of non-Hodgkin lymphoma, intra-abdominal lymph nodes
18455;[ICD10] [C85.84] Other specified types of non-Hodgkin lymphoma, lymph nodes of axilla and upper limb
18456;[ICD10] [C85.85] Other specified types of non-Hodgkin lymphoma, lymph nodes of inguinal region and lower limb
18457;[ICD10] [C85.86] Other specified types of non-Hodgkin lymphoma, intrapelvic lymph nodes
18458;[ICD10] [C85.87] Other specified types of non-Hodgkin lymphoma, spleen
18459;[ICD10] [C85.88] Other specified types of non-Hodgkin lymphoma, lymph nodes of multiple sites
18460;[ICD10] [C85.89] Other specified types of non-Hodgkin lymphoma, extranodal and solid organ sites
18461;[ICD10] [C85.9] Non-Hodgkin lymphoma, unspecified
18462;[ICD10] [C85.90] Non-Hodgkin lymphoma, unspecified, unspecified site
18463;[ICD10] [C85.91] Non-Hodgkin lymphoma, unspecified, lymph nodes of head, face, and neck
18464;[ICD10] [C85.92] Non-Hodgkin lymphoma, unspecified, intrathoracic lymph nodes
18465;[ICD10] [C85.93] Non-Hodgkin lymphoma, unspecified, intra-abdominal lymph nodes
18466;[ICD10] [C85.94] Non-Hodgkin lymphoma, unspecified, lymph nodes of axilla and upper limb
18467;[ICD10] [C85.95] Non-Hodgkin lymphoma, unspecified, lymph nodes of inguinal region and lower limb
18468;[ICD10] [C85.96] Non-Hodgkin lymphoma, unspecified, intrapelvic lymph nodes
18469;[ICD10] [C85.97] Non-Hodgkin lymphoma, unspecified, spleen
18470;[ICD10] [C85.98] Non-Hodgkin lymphoma, unspecified, lymph nodes of multiple sites
18471;[ICD10] [C85.99] Non-Hodgkin lymphoma, unspecified, extranodal and solid organ sites
18472;[ICD10] [C86    ] Other specified types of T/NK-cell lymphoma
18473;[ICD10] [C86.0] Extranodal NK/T-cell lymphoma, nasal type
18474;[ICD10] [C86.1] Hepatosplenic T-cell lymphoma
18475;[ICD10] [C86.2] Enteropathy-type (intestinal) T-cell lymphoma
18476;[ICD10] [C86.3] Subcutaneous panniculitis-like T-cell lymphoma
18477;[ICD10] [C86.4] Blastic NK-cell lymphoma
18478;[ICD10] [C86.5] Angioimmunoblastic T-cell lymphoma
18479;[ICD10] [C88    ] Malignant immunoproliferative diseases and certain other B-cell lymphomas
18480;[ICD10] [C88.0] Waldenstrom macroglobulinemia
18481;[ICD10] [C88.2] Heavy chain disease
18482;[ICD10] [C88.3] Immunoproliferative small intestinal disease
18483;[ICD10] [C88.4] Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue [MALT-lymphoma]
18484;[ICD10] [C88.8] Other malignant immunoproliferative diseases
18485;[ICD10] [C88.9] Malignant immunoproliferative disease, unspecified
18486;[ICD10] [C90    ] Multiple myeloma and malignant plasma cell neoplasms
18487;[ICD10] [C90.0] Multiple myeloma
18488;[ICD10] [C90.01] Multiple myeloma in remission
18489;[ICD10] [C90.02] Multiple myeloma in relapse
18490;[ICD10] [C90.1] Plasma cell leukemia
18491;[ICD10] [C90.10] Plasma cell leukemia not having achieved remission
18492;[ICD10] [C90.11] Plasma cell leukemia in remission
18493;[ICD10] [C90.12] Plasma cell leukemia in relapse
18494;[ICD10] [C90.2] Extramedullary plasmacytoma
18495;[ICD10] [C90.20] Extramedullary plasmacytoma not having achieved remission
18496;[ICD10] [C90.21] Extramedullary plasmacytoma in remission
18497;[ICD10] [C90.22] Extramedullary plasmacytoma in relapse
18498;[ICD10] [C90.3] Solitary plasmacytoma
18499;[ICD10] [C90.30] Solitary plasmacytoma not having achieved remission
18500;[ICD10] [C90.31] Solitary plasmacytoma in remission
18501;[ICD10] [C90.32] Solitary plasmacytoma in relapse
18502;[ICD10] [C91    ] Lymphoid leukemia
18503;[ICD10] [C91.0] Acute lymphoblastic leukemia [ALL]
18504;[ICD10] [C91.00] Acute lymphoblastic leukemia not having achieved remission
18505;[ICD10] [C91.01] Acute lymphoblastic leukemia, in remission
18506;[ICD10] [C91.02] Acute lymphoblastic leukemia, in relapse
18507;[ICD10] [C91.1] Chronic lymphocytic leukemia of B-cell type
18508;[ICD10] [C91.10] Chronic lymphocytic leukemia of B-cell type not having achieved remission
18509;[ICD10] [C91.11] Chronic lymphocytic leukemia of B-cell type in remission
18510;[ICD10] [C91.12] Chronic lymphocytic leukemia of B-cell type in relapse
18511;[ICD10] [C91.3] Prolymphocytic leukemia of B-cell type
18512;[ICD10] [C91.30] Prolymphocytic leukemia of B-cell type not having achieved remission
18513;[ICD10] [C91.31] Prolymphocytic leukemia of B-cell type, in remission
18514;[ICD10] [C91.32] Prolymphocytic leukemia of B-cell type, in relapse
18515;[ICD10] [C91.4] Hairy cell leukemia
18516;[ICD10] [C91.40] Hairy cell leukemia not having achieved remission
18517;[ICD10] [C91.41] Hairy cell leukemia, in remission
18518;[ICD10] [C91.42] Hairy cell leukemia, in relapse
18519;[ICD10] [C91.5] Adult T-cell lymphoma/leukemia (HTLV-1-associated)
18520;[ICD10] [C91.50] Adult T-cell lymphoma/leukemia (HTLV-1-associated) not having achieved remission
18521;[ICD10] [C91.51] Adult T-cell lymphoma/leukemia (HTLV-1-associated), in remission
18522;[ICD10] [C91.52] Adult T-cell lymphoma/leukemia (HTLV-1-associated), in relapse
18523;[ICD10] [C91.6] Prolymphocytic leukemia of T-cell type
18524;[ICD10] [C91.60] Prolymphocytic leukemia of T-cell type not having achieved remission
18525;[ICD10] [C91.61] Prolymphocytic leukemia of T-cell type, in remission
18526;[ICD10] [C91.62] Prolymphocytic leukemia of T-cell type, in relapse
18527;[ICD10] [C91.9] Lymphoid leukemia, unspecified
18528;[ICD10] [C91.90] Lymphoid leukemia, unspecified not having achieved remission
18529;[ICD10] [C91.91] Lymphoid leukemia, unspecified, in remission
18530;[ICD10] [C91.92] Lymphoid leukemia, unspecified, in relapse
18531;[ICD10] [C91.A] Mature B-cell leukemia Burkitt-type
18532;[ICD10] [C91.A0] Mature B-cell leukemia Burkitt-type not having achieved remission
18533;[ICD10] [C91.A1] Mature B-cell leukemia Burkitt-type, in remission
18534;[ICD10] [C91.A2] Mature B-cell leukemia Burkitt-type, in relapse
18535;[ICD10] [C91.Z] Other lymphoid leukemia
18536;[ICD10] [C91.Z0] Other lymphoid leukemia not having achieved remission
18537;[ICD10] [C91.Z1] Other lymphoid leukemia, in remission
18538;[ICD10] [C91.Z2] Other lymphoid leukemia, in relapse
18539;[ICD10] [C92    ] Myeloid leukemia
18540;[ICD10] [C92.0] Acute myeloblastic leukemia
18541;[ICD10] [C92.00] Acute myeloblastic leukemia, not having achieved remission
18542;[ICD10] [C92.01] Acute myeloblastic leukemia, in remission
18543;[ICD10] [C92.02] Acute myeloblastic leukemia, in relapse
18544;[ICD10] [C92.1] Chronic myeloid leukemia, BCR/ABL-positive
18545;[ICD10] [C92.10] Chronic myeloid leukemia, BCR/ABL-positive, not having achieved remission
18546;[ICD10] [C92.11] Chronic myeloid leukemia, BCR/ABL-positive, in remission
18547;[ICD10] [C92.12] Chronic myeloid leukemia, BCR/ABL-positive, in relapse
18548;[ICD10] [C92.2] Atypical chronic myeloid leukemia, BCR/ABL-negative
